9.259397506713867188e+00 0.000000000000000000e+00 -8.728830566406250000e+02
0.000000000000000000e+00 9.259394645690917969e+00 2.350424316406250000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
